
中国广电,#genre#
广东卫视4K,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227712/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226165/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226167/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226686/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226878/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227479/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227524/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227694/index.m3u8?servicetype=1
广西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226150/index.m3u8?servicetype=1
广西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227577/index.m3u8?servicetype=1
广西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227625/index.m3u8?servicetype=1
康巴卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227491/index.m3u8?servicetype=1
延边卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227607/index.m3u8?servicetype=1
快乐垂钓,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227441/index.m3u8?servicetype=1
快乐垂钓,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227632/index.m3u8?servicetype=1
文物宝库,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227359/index.m3u8?servicetype=1
文物宝库,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227718/index.m3u8?servicetype=1
新动漫,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8?servicetype=1
新动漫,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227706/index.m3u8?servicetype=1
新疆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226151/index.m3u8?servicetype=1
新疆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227604/index.m3u8?servicetype=1
梨园频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227362/index.m3u8?servicetype=1
梨园频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227721/index.m3u8?servicetype=1
武术世界,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227487/index.m3u8?servicetype=1
武术世界,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227708/index.m3u8?servicetype=1
江苏卫视4K,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227627/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226143/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226160/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226672/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227482/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227622/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227691/index.m3u8?servicetype=1
江西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226142/index.m3u8?servicetype=1
江西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227598/index.m3u8?servicetype=1
江西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227619/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226895/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227315/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227563/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227584/index.m3u8?servicetype=1
河北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226163/index.m3u8?servicetype=1
河北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227592/index.m3u8?servicetype=1
河北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227615/index.m3u8?servicetype=1
河南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226146/index.m3u8?servicetype=1
河南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227595/index.m3u8?servicetype=1
河南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227612/index.m3u8?servicetype=1
浙江卫视4K,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227542/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226134/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226147/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226700/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226854/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227485/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227631/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227690/index.m3u8?servicetype=1
海南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226140/index.m3u8?servicetype=1
海南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227601/index.m3u8?servicetype=1
深圳卫视4K,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227538/index.m3u8?servicetype=1
深圳卫视4K,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227626/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226136/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226152/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226807/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227576/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227606/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227699/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226162/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226877/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227518/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227586/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227697/index.m3u8?servicetype=1
湖南卫视4K,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227630/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226144/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226161/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226669/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226772/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227515/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227589/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227687/index.m3u8?servicetype=1
甘肃卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226166/index.m3u8?servicetype=1
甘肃卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227470/index.m3u8?servicetype=1
盘锦新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227529/index.m3u8?servicetype=1
盘锦新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227751/index.m3u8?servicetype=1
盘锦都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227495/index.m3u8?servicetype=1
盘锦都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227659/index.m3u8?servicetype=1
睛彩广场舞,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227423/index.m3u8?servicetype=1
睛彩广场舞,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227590/index.m3u8?servicetype=1
睛彩竞技,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227417/index.m3u8?servicetype=1
睛彩竞技,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227670/index.m3u8?servicetype=1
睛彩篮球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227478/index.m3u8?servicetype=1
睛彩篮球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227673/index.m3u8?servicetype=1
睛彩青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227420/index.m3u8?servicetype=1
睛彩青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227587/index.m3u8?servicetype=1
聚鲨环球精选,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227044/index.m3u8?servicetype=1
聚鲨环球精选,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227667/index.m3u8?servicetype=1
至臻视界4K,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227393/index.m3u8?servicetype=1
茶频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227371/index.m3u8?servicetype=1
茶频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227705/index.m3u8?servicetype=1
西藏卫视(藏语),http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227506/index.m3u8?servicetype=1
西藏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227533/index.m3u8?servicetype=1
贵州卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226164/index.m3u8?servicetype=1
贵州卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227564/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226764/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227334/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227642/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227654/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226766/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227224/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227575/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227658/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226755/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227327/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227551/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227663/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226141/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226156/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226689/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227570/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227605/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227609/index.m3u8?servicetype=1
辽宁宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226884/index.m3u8?servicetype=1
辽宁宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227309/index.m3u8?servicetype=1
辽宁宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227557/index.m3u8?servicetype=1
辽宁宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227572/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226738/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227331/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227651/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227652/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226763/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227297/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227655/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227660/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226761/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227319/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227560/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227657/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226982/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227328/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227554/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227664/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226735/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227322/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227645/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227666/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226760/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227355/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227569/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227639/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226169/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226868/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227580/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227614/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227618/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226158/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226845/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227300/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227648/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227669/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226714/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227291/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227661/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227700/index.m3u8?servicetype=1
阜新教育,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227498/index.m3u8?servicetype=1
阜新教育,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227662/index.m3u8?servicetype=1
阜新新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227407/index.m3u8?servicetype=1
阜新新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227717/index.m3u8?servicetype=1
陕西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227588/index.m3u8?servicetype=1
青海卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226153/index.m3u8?servicetype=1
青海卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227500/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226145/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227521/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227583/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227702/index.m3u8?servicetype=1

酷开TV,#genre#
CCTV10,http://cc2022.ifengli.com:2000/live/cctv-10hd/2500.m3u8?innersid=4308473363915923491
CCTV11,http://cc2022.ifengli.com:2000/live/cctv-11sd/2500.m3u8?innersid=4308473363915923491
CCTV12,http://cc2022.ifengli.com:2000/live/cctv-12hd/2500.m3u8?innersid=4308473363915923491
CCTV13,http://cc2022.ifengli.com:2000/live/cctv-newssd/1500.m3u8?innersid=4308473363915923491
CCTV14,http://cc2022.ifengli.com:2000/live/cctv-14hd/2500.m3u8?innersid=4308473363915923491
CCTV15,http://cc2022.ifengli.com:2000/live/cctv-yysd/1500.m3u8?innersid=4308473363915923491
CCTV17,http://cc2022.ifengli.com:2000/live/cctv-17hd/2500.m3u8?innersid=4308473363915923491
CCTV1,http://cc2022.ifengli.com:2000/live/cctv-1hd/2500.m3u8?innersid=4308473363915923491
CCTV2,http://cc2022.ifengli.com:2000/live/cctv-2hd/2500.m3u8?innersid=4308473363915923491
CCTV3,http://cc2022.ifengli.com:2000/live/cctv-3hd/2500.m3u8?innersid=4308473363915923491
CCTV4,http://cc2022.ifengli.com:2000/live/cctv-4sd/1500.m3u8?innersid=4308473363915923491
CCTV5,http://cc2022.ifengli.com:2000/live/cctv-5hd/2500.m3u8?innersid=4308473363915923491
CCTV6,http://cc2022.ifengli.com:2000/live/cctv-6hd/2500.m3u8?innersid=4308473363915923491
CCTV7,http://cc2022.ifengli.com:2000/live/cctv-7hd/2500.m3u8?innersid=4308473363915923491
CCTV8,http://cc2022.ifengli.com:2000/live/cctv-8hd/2500.m3u8?innersid=4308473363915923491
CCTV9,http://cc2022.ifengli.com:2000/live/cctv-9hd/2500.m3u8?innersid=4308473363915923491
东南卫视,http://cc2022.ifengli.com:2000/live/fjws-hd/2500.m3u8?innersid=4308473363915923491
东方卫视,http://cc2022.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=4308473363915923491
云南卫视,http://cc2022.ifengli.com:2000/live/ynws-hd/2500.m3u8?innersid=4308473363915923491
兵团卫视,http://cc2022.ifengli.com:2000/live/btws-sd/1500.m3u8?innersid=4308473363915923491
内蒙古卫视,http://cc2022.ifengli.com:2000/live/nmws-sd/1500.m3u8?innersid=4308473363915923491
北京卫视,http://cc2022.ifengli.com:2000/live/bjws-hd/2500.m3u8?innersid=4308473363915923491
吉林卫视,http://cc2022.ifengli.com:2000/live/jlws-hd/2500.m3u8?innersid=4308473363915923491
四川卫视,http://cc2022.ifengli.com:2000/live/scws-hd/2500.m3u8?innersid=4308473363915923491
天津卫视,http://cc2022.ifengli.com:2000/live/tjws-sd/1500.m3u8?innersid=4308473363915923491
宁夏卫视,http://cc2022.ifengli.com:2000/live/nxws-sd/1500.m3u8?innersid=4308473363915923491
安徽卫视,http://cc2022.ifengli.com:2000/live/ahws-sd/1500.m3u8?innersid=4308473363915923491
山东卫视,http://cc2022.ifengli.com:2000/live/sdws-hd/2500.m3u8?innersid=4308473363915923491
山西卫视,http://cc2022.ifengli.com:2000/live/shanxiws-sd/1500.m3u8?innersid=4308473363915923491
广东卫视,http://cc2022.ifengli.com:2000/live/gdws-hd/2500.m3u8?innersid=4308473363915923491
广西卫视,http://cc2022.ifengli.com:2000/live/gxws-sd/1500.m3u8?innersid=4308473363915923491
新疆卫视,http://cc2022.ifengli.com:2000/live/xjws-sd/1500.m3u8?innersid=4308473363915923491
江苏卫视,http://cc2022.ifengli.com:2000/live/jsws-hd/2500.m3u8?innersid=4308473363915923491
江西卫视,http://cc2022.ifengli.com:2000/live/jxws-hd/1500.m3u8?innersid=4308473363915923491
河北卫视,http://cc2022.ifengli.com:2000/live/hebeiws-sd/1500.m3u8?innersid=4308473363915923491
河南卫视,http://cc2022.ifengli.com:2000/live/hnws-sd/1500.m3u8?innersid=4308473363915923491
浙江卫视,http://cc2022.ifengli.com:2000/live/zsws-hd/2500.m3u8?innersid=4308473363915923491
海南卫视,http://cc2022.ifengli.com:2000/live/lyws-sd/1500.m3u8?innersid=4308473363915923491
深圳卫视,http://cc2022.ifengli.com:2000/live/szws-hd/2500.m3u8?innersid=4308473363915923491
湖北卫视,http://cc2022.ifengli.com:2000/live/hbws-sd/1500.m3u8?innersid=4308473363915923491
湖南卫视,http://cc2022.ifengli.com:2000/live/hnws-hd/2500.m3u8?innersid=4308473363915923491
